,symbol,historical
676,AAPL,"{'date': '2017-10-24', 'open': 156.29, 'high': 157.42, 'low': 156.2, 'close': 157.1, 'adjClose': 151.17, 'volume': 17757200.0, 'unadjustedVolume': 17757200.0, 'change': 0.81, 'changePercent': 0.518, 'vwap': 156.90667, 'label': 'October 24, 17', 'changeOverTime': 0.00518}"
677,AAPL,"{'date': '2017-10-23', 'open': 156.89, 'high': 157.69, 'low': 155.5, 'close': 156.17, 'adjClose': 150.28, 'volume': 21984300.0, 'unadjustedVolume': 21984300.0, 'change': -0.72, 'changePercent': -0.459, 'vwap': 156.45333, 'label': 'October 23, 17', 'changeOverTime': -0.00459}"
678,AAPL,"{'date': '2017-10-20', 'open': 156.61, 'high': 157.75, 'low': 155.96, 'close': 156.25, 'adjClose': 150.35, 'volume': 23974100.0, 'unadjustedVolume': 23974100.0, 'change': -0.36, 'changePercent': -0.23, 'vwap': 156.65333, 'label': 'October 20, 17', 'changeOverTime': -0.0023}"
679,AAPL,"{'date': '2017-10-19', 'open': 156.75, 'high': 157.08, 'low': 155.02, 'close': 155.98, 'adjClose': 150.09, 'volume': 42584200.0, 'unadjustedVolume': 42584200.0, 'change': -0.77, 'changePercent': -0.491, 'vwap': 156.02667, 'label': 'October 19, 17', 'changeOverTime': -0.00491}"
680,AAPL,"{'date': '2017-10-18', 'open': 160.42, 'high': 160.71, 'low': 159.6, 'close': 159.76, 'adjClose': 153.73, 'volume': 16374200.0, 'unadjustedVolume': 16374200.0, 'change': -0.66, 'changePercent': -0.411, 'vwap': 160.02333, 'label': 'October 18, 17', 'changeOverTime': -0.00411}"
681,AAPL,"{'date': '2017-10-17', 'open': 159.78, 'high': 160.87, 'low': 159.23, 'close': 160.47, 'adjClose': 154.41, 'volume': 18997300.0, 'unadjustedVolume': 18997300.0, 'change': 0.69, 'changePercent': 0.432, 'vwap': 160.19, 'label': 'October 17, 17', 'changeOverTime': 0.00432}"
682,AAPL,"{'date': '2017-10-16', 'open': 157.9, 'high': 160.0, 'low': 157.65, 'close': 159.88, 'adjClose': 153.85, 'volume': 24121500.0, 'unadjustedVolume': 24121500.0, 'change': 1.98, 'changePercent': 1.254, 'vwap': 159.17667, 'label': 'October 16, 17', 'changeOverTime': 0.01254}"
683,AAPL,"{'date': '2017-10-13', 'open': 156.73, 'high': 157.28, 'low': 156.41, 'close': 156.99, 'adjClose': 151.06, 'volume': 16394200.0, 'unadjustedVolume': 16394200.0, 'change': 0.26, 'changePercent': 0.166, 'vwap': 156.89333, 'label': 'October 13, 17', 'changeOverTime': 0.00166}"
684,AAPL,"{'date': '2017-10-12', 'open': 156.35, 'high': 157.37, 'low': 155.73, 'close': 156.0, 'adjClose': 150.11, 'volume': 16125100.0, 'unadjustedVolume': 16125100.0, 'change': -0.35, 'changePercent': -0.224, 'vwap': 156.36667, 'label': 'October 12, 17', 'changeOverTime': -0.00224}"
685,AAPL,"{'date': '2017-10-11', 'open': 155.97, 'high': 156.98, 'low': 155.75, 'close': 156.55, 'adjClose': 150.64, 'volume': 16905600.0, 'unadjustedVolume': 16905600.0, 'change': 0.58, 'changePercent': 0.372, 'vwap': 156.42667, 'label': 'October 11, 17', 'changeOverTime': 0.00372}"
686,AAPL,"{'date': '2017-10-10', 'open': 156.06, 'high': 158.0, 'low': 155.1, 'close': 155.9, 'adjClose': 150.02, 'volume': 15617000.0, 'unadjustedVolume': 15617000.0, 'change': -0.16, 'changePercent': -0.103, 'vwap': 156.33333, 'label': 'October 10, 17', 'changeOverTime': -0.00103}"
687,AAPL,"{'date': '2017-10-09', 'open': 155.81, 'high': 156.73, 'low': 155.49, 'close': 155.84, 'adjClose': 149.96, 'volume': 16262900.0, 'unadjustedVolume': 16262900.0, 'change': 0.03, 'changePercent': 0.019, 'vwap': 156.02, 'label': 'October 09, 17', 'changeOverTime': 0.00019}"
688,AAPL,"{'date': '2017-10-06', 'open': 154.97, 'high': 155.49, 'low': 154.56, 'close': 155.3, 'adjClose': 149.44, 'volume': 17407600.0, 'unadjustedVolume': 17407600.0, 'change': 0.33, 'changePercent': 0.213, 'vwap': 155.11667, 'label': 'October 06, 17', 'changeOverTime': 0.00213}"
689,AAPL,"{'date': '2017-10-05', 'open': 154.18, 'high': 155.44, 'low': 154.05, 'close': 155.39, 'adjClose': 149.52, 'volume': 21283800.0, 'unadjustedVolume': 21283800.0, 'change': 1.21, 'changePercent': 0.785, 'vwap': 154.96, 'label': 'October 05, 17', 'changeOverTime': 0.00785}"
690,AAPL,"{'date': '2017-10-04', 'open': 153.63, 'high': 153.86, 'low': 152.46, 'close': 153.48, 'adjClose': 147.69, 'volume': 20163800.0, 'unadjustedVolume': 20163800.0, 'change': -0.15, 'changePercent': -0.098, 'vwap': 153.26667, 'label': 'October 04, 17', 'changeOverTime': -0.00098}"
691,AAPL,"{'date': '2017-10-03', 'open': 154.01, 'high': 155.09, 'low': 153.91, 'close': 154.48, 'adjClose': 148.65, 'volume': 16230300.0, 'unadjustedVolume': 16230300.0, 'change': 0.47, 'changePercent': 0.305, 'vwap': 154.49333, 'label': 'October 03, 17', 'changeOverTime': 0.00305}"
692,AAPL,"{'date': '2017-10-02', 'open': 154.26, 'high': 154.45, 'low': 152.72, 'close': 153.81, 'adjClose': 148.0, 'volume': 18698800.0, 'unadjustedVolume': 18698800.0, 'change': -0.45, 'changePercent': -0.292, 'vwap': 153.66, 'label': 'October 02, 17', 'changeOverTime': -0.00292}"
693,AAPL,"{'date': '2017-09-29', 'open': 153.21, 'high': 154.13, 'low': 152.0, 'close': 154.12, 'adjClose': 148.3, 'volume': 26299800.0, 'unadjustedVolume': 26299800.0, 'change': 0.91, 'changePercent': 0.594, 'vwap': 153.41667, 'label': 'September 29, 17', 'changeOverTime': 0.00594}"
694,AAPL,"{'date': '2017-09-28', 'open': 153.89, 'high': 154.28, 'low': 152.7, 'close': 153.28, 'adjClose': 147.49, 'volume': 22005500.0, 'unadjustedVolume': 22005500.0, 'change': -0.61, 'changePercent': -0.396, 'vwap': 153.42, 'label': 'September 28, 17', 'changeOverTime': -0.00396}"
695,AAPL,"{'date': '2017-09-27', 'open': 153.8, 'high': 154.72, 'low': 153.54, 'close': 154.23, 'adjClose': 148.41, 'volume': 25504200.0, 'unadjustedVolume': 25504200.0, 'change': 0.43, 'changePercent': 0.28, 'vwap': 154.16333, 'label': 'September 27, 17', 'changeOverTime': 0.0028}"
696,AAPL,"{'date': '2017-09-26', 'open': 151.78, 'high': 153.92, 'low': 151.69, 'close': 153.14, 'adjClose': 147.36, 'volume': 36660000.0, 'unadjustedVolume': 36660000.0, 'change': 1.36, 'changePercent': 0.896, 'vwap': 152.91667, 'label': 'September 26, 17', 'changeOverTime': 0.00896}"
697,AAPL,"{'date': '2017-09-25', 'open': 149.99, 'high': 151.83, 'low': 149.16, 'close': 150.55, 'adjClose': 144.87, 'volume': 44387300.0, 'unadjustedVolume': 44387300.0, 'change': 0.56, 'changePercent': 0.373, 'vwap': 150.51333, 'label': 'September 25, 17', 'changeOverTime': 0.00373}"
698,AAPL,"{'date': '2017-09-22', 'open': 151.54, 'high': 152.27, 'low': 150.56, 'close': 151.89, 'adjClose': 146.16, 'volume': 46645400.0, 'unadjustedVolume': 46645400.0, 'change': 0.35, 'changePercent': 0.231, 'vwap': 151.57333, 'label': 'September 22, 17', 'changeOverTime': 0.00231}"
699,AAPL,"{'date': '2017-09-21', 'open': 155.8, 'high': 155.8, 'low': 152.75, 'close': 153.39, 'adjClose': 147.6, 'volume': 37511700.0, 'unadjustedVolume': 37511700.0, 'change': -2.41, 'changePercent': -1.547, 'vwap': 153.98, 'label': 'September 21, 17', 'changeOverTime': -0.01547}"
700,AAPL,"{'date': '2017-09-20', 'open': 157.9, 'high': 158.26, 'low': 153.83, 'close': 156.07, 'adjClose': 150.18, 'volume': 52951400.0, 'unadjustedVolume': 52951400.0, 'change': -1.83, 'changePercent': -1.159, 'vwap': 156.05333, 'label': 'September 20, 17', 'changeOverTime': -0.01159}"
701,AAPL,"{'date': '2017-09-19', 'open': 159.51, 'high': 159.77, 'low': 158.44, 'close': 158.73, 'adjClose': 152.74, 'volume': 20810600.0, 'unadjustedVolume': 20810600.0, 'change': -0.78, 'changePercent': -0.489, 'vwap': 158.98, 'label': 'September 19, 17', 'changeOverTime': -0.00489}"
702,AAPL,"{'date': '2017-09-18', 'open': 160.11, 'high': 160.5, 'low': 158.0, 'close': 158.67, 'adjClose': 152.68, 'volume': 28269400.0, 'unadjustedVolume': 28269400.0, 'change': -1.44, 'changePercent': -0.899, 'vwap': 159.05667, 'label': 'September 18, 17', 'changeOverTime': -0.00899}"
703,AAPL,"{'date': '2017-09-15', 'open': 158.47, 'high': 160.97, 'low': 158.0, 'close': 159.88, 'adjClose': 153.85, 'volume': 49114600.0, 'unadjustedVolume': 49114600.0, 'change': 1.41, 'changePercent': 0.89, 'vwap': 159.61667, 'label': 'September 15, 17', 'changeOverTime': 0.0089}"
704,AAPL,"{'date': '2017-09-14', 'open': 158.99, 'high': 159.4, 'low': 158.09, 'close': 158.28, 'adjClose': 152.31, 'volume': 23760700.0, 'unadjustedVolume': 23760700.0, 'change': -0.71, 'changePercent': -0.447, 'vwap': 158.59, 'label': 'September 14, 17', 'changeOverTime': -0.00447}"
705,AAPL,"{'date': '2017-09-13', 'open': 159.87, 'high': 159.96, 'low': 157.91, 'close': 159.65, 'adjClose': 153.62, 'volume': 44907400.0, 'unadjustedVolume': 44907400.0, 'change': -0.22, 'changePercent': -0.138, 'vwap': 159.17333, 'label': 'September 13, 17', 'changeOverTime': -0.00138}"
706,AAPL,"{'date': '2017-09-12', 'open': 162.61, 'high': 163.96, 'low': 158.77, 'close': 160.86, 'adjClose': 154.79, 'volume': 71714000.0, 'unadjustedVolume': 71714000.0, 'change': -1.75, 'changePercent': -1.076, 'vwap': 161.19667, 'label': 'September 12, 17', 'changeOverTime': -0.01076}"
707,AAPL,"{'date': '2017-09-11', 'open': 160.5, 'high': 162.05, 'low': 159.89, 'close': 161.5, 'adjClose': 155.4, 'volume': 31580800.0, 'unadjustedVolume': 31580800.0, 'change': 1.0, 'changePercent': 0.623, 'vwap': 161.14667, 'label': 'September 11, 17', 'changeOverTime': 0.00623}"
708,AAPL,"{'date': '2017-09-08', 'open': 160.86, 'high': 161.15, 'low': 158.53, 'close': 158.63, 'adjClose': 152.64, 'volume': 28611500.0, 'unadjustedVolume': 28611500.0, 'change': -2.23, 'changePercent': -1.386, 'vwap': 159.43667, 'label': 'September 08, 17', 'changeOverTime': -0.01386}"
709,AAPL,"{'date': '2017-09-07', 'open': 162.09, 'high': 162.24, 'low': 160.36, 'close': 161.26, 'adjClose': 155.17, 'volume': 21928500.0, 'unadjustedVolume': 21928500.0, 'change': -0.83, 'changePercent': -0.512, 'vwap': 161.28667, 'label': 'September 07, 17', 'changeOverTime': -0.00512}"
710,AAPL,"{'date': '2017-09-06', 'open': 162.71, 'high': 162.99, 'low': 160.52, 'close': 161.91, 'adjClose': 155.8, 'volume': 21651700.0, 'unadjustedVolume': 21651700.0, 'change': -0.8, 'changePercent': -0.492, 'vwap': 161.80667, 'label': 'September 06, 17', 'changeOverTime': -0.00492}"
711,AAPL,"{'date': '2017-09-05', 'open': 163.75, 'high': 164.25, 'low': 160.56, 'close': 162.08, 'adjClose': 155.96, 'volume': 29468500.0, 'unadjustedVolume': 29468500.0, 'change': -1.67, 'changePercent': -1.02, 'vwap': 162.29667, 'label': 'September 05, 17', 'changeOverTime': -0.0102}"
712,AAPL,"{'date': '2017-09-01', 'open': 164.8, 'high': 164.94, 'low': 163.63, 'close': 164.05, 'adjClose': 157.86, 'volume': 16591100.0, 'unadjustedVolume': 16591100.0, 'change': -0.75, 'changePercent': -0.455, 'vwap': 164.20667, 'label': 'September 01, 17', 'changeOverTime': -0.00455}"
713,AAPL,"{'date': '2017-08-31', 'open': 163.64, 'high': 164.52, 'low': 163.48, 'close': 164.0, 'adjClose': 157.81, 'volume': 26785100.0, 'unadjustedVolume': 26785100.0, 'change': 0.36, 'changePercent': 0.22, 'vwap': 164.0, 'label': 'August 31, 17', 'changeOverTime': 0.0022}"
714,AAPL,"{'date': '2017-08-30', 'open': 163.8, 'high': 163.89, 'low': 162.61, 'close': 163.35, 'adjClose': 157.18, 'volume': 27269600.0, 'unadjustedVolume': 27269600.0, 'change': -0.45, 'changePercent': -0.275, 'vwap': 163.28333, 'label': 'August 30, 17', 'changeOverTime': -0.00275}"
715,AAPL,"{'date': '2017-08-29', 'open': 160.1, 'high': 163.12, 'low': 160.0, 'close': 162.91, 'adjClose': 156.76, 'volume': 29516900.0, 'unadjustedVolume': 29516900.0, 'change': 2.81, 'changePercent': 1.755, 'vwap': 162.01, 'label': 'August 29, 17', 'changeOverTime': 0.01755}"
716,AAPL,"{'date': '2017-08-28', 'open': 160.14, 'high': 162.0, 'low': 159.93, 'close': 161.47, 'adjClose': 155.38, 'volume': 25966000.0, 'unadjustedVolume': 25966000.0, 'change': 1.33, 'changePercent': 0.831, 'vwap': 161.13333, 'label': 'August 28, 17', 'changeOverTime': 0.00831}"
717,AAPL,"{'date': '2017-08-25', 'open': 159.65, 'high': 160.56, 'low': 159.27, 'close': 159.86, 'adjClose': 153.83, 'volume': 25480100.0, 'unadjustedVolume': 25480100.0, 'change': 0.21, 'changePercent': 0.132, 'vwap': 159.89667, 'label': 'August 25, 17', 'changeOverTime': 0.00132}"
718,AAPL,"{'date': '2017-08-24', 'open': 160.43, 'high': 160.74, 'low': 158.55, 'close': 159.27, 'adjClose': 153.26, 'volume': 19818900.0, 'unadjustedVolume': 19818900.0, 'change': -1.16, 'changePercent': -0.723, 'vwap': 159.52, 'label': 'August 24, 17', 'changeOverTime': -0.00723}"
719,AAPL,"{'date': '2017-08-23', 'open': 159.07, 'high': 160.47, 'low': 158.88, 'close': 159.98, 'adjClose': 153.94, 'volume': 19399100.0, 'unadjustedVolume': 19399100.0, 'change': 0.91, 'changePercent': 0.572, 'vwap': 159.77667, 'label': 'August 23, 17', 'changeOverTime': 0.00572}"
720,AAPL,"{'date': '2017-08-22', 'open': 158.23, 'high': 160.0, 'low': 158.02, 'close': 159.78, 'adjClose': 153.75, 'volume': 21604600.0, 'unadjustedVolume': 21604600.0, 'change': 1.55, 'changePercent': 0.98, 'vwap': 159.26667, 'label': 'August 22, 17', 'changeOverTime': 0.0098}"
721,AAPL,"{'date': '2017-08-21', 'open': 157.5, 'high': 157.89, 'low': 155.11, 'close': 157.21, 'adjClose': 151.28, 'volume': 26368500.0, 'unadjustedVolume': 26368500.0, 'change': -0.29, 'changePercent': -0.184, 'vwap': 156.73667, 'label': 'August 21, 17', 'changeOverTime': -0.00184}"
722,AAPL,"{'date': '2017-08-18', 'open': 157.86, 'high': 159.5, 'low': 156.72, 'close': 157.5, 'adjClose': 151.55, 'volume': 27428100.0, 'unadjustedVolume': 27428100.0, 'change': -0.36, 'changePercent': -0.228, 'vwap': 157.90667, 'label': 'August 18, 17', 'changeOverTime': -0.00228}"
723,AAPL,"{'date': '2017-08-17', 'open': 160.52, 'high': 160.71, 'low': 157.84, 'close': 157.86, 'adjClose': 151.9, 'volume': 27940600.0, 'unadjustedVolume': 27940600.0, 'change': -2.66, 'changePercent': -1.657, 'vwap': 158.80333, 'label': 'August 17, 17', 'changeOverTime': -0.01657}"
724,AAPL,"{'date': '2017-08-16', 'open': 161.94, 'high': 162.51, 'low': 160.15, 'close': 160.95, 'adjClose': 154.87, 'volume': 27671600.0, 'unadjustedVolume': 27671600.0, 'change': -0.99, 'changePercent': -0.611, 'vwap': 161.20333, 'label': 'August 16, 17', 'changeOverTime': -0.00611}"
725,AAPL,"{'date': '2017-08-15', 'open': 160.66, 'high': 162.2, 'low': 160.14, 'close': 161.6, 'adjClose': 155.5, 'volume': 29465500.0, 'unadjustedVolume': 29465500.0, 'change': 0.94, 'changePercent': 0.585, 'vwap': 161.31333, 'label': 'August 15, 17', 'changeOverTime': 0.00585}"
726,AAPL,"{'date': '2017-08-14', 'open': 159.32, 'high': 160.21, 'low': 158.75, 'close': 159.85, 'adjClose': 153.82, 'volume': 22122700.0, 'unadjustedVolume': 22122700.0, 'change': 0.53, 'changePercent': 0.333, 'vwap': 159.60333, 'label': 'August 14, 17', 'changeOverTime': 0.00333}"
727,AAPL,"{'date': '2017-08-11', 'open': 156.6, 'high': 158.57, 'low': 156.07, 'close': 157.48, 'adjClose': 151.54, 'volume': 26257100.0, 'unadjustedVolume': 26257100.0, 'change': 0.88, 'changePercent': 0.562, 'vwap': 157.37333, 'label': 'August 11, 17', 'changeOverTime': 0.00562}"
728,AAPL,"{'date': '2017-08-10', 'open': 159.9, 'high': 160.0, 'low': 154.63, 'close': 155.32, 'adjClose': 149.46, 'volume': 40804300.0, 'unadjustedVolume': 40804300.0, 'change': -4.58, 'changePercent': -2.864, 'vwap': 156.65, 'label': 'August 10, 17', 'changeOverTime': -0.02864}"
729,AAPL,"{'date': '2017-08-09', 'open': 159.26, 'high': 161.27, 'low': 159.11, 'close': 161.06, 'adjClose': 154.37, 'volume': 26131500.0, 'unadjustedVolume': 26131500.0, 'change': 1.8, 'changePercent': 1.13, 'vwap': 160.48, 'label': 'August 09, 17', 'changeOverTime': 0.0113}"
730,AAPL,"{'date': '2017-08-08', 'open': 158.6, 'high': 161.83, 'low': 158.27, 'close': 160.08, 'adjClose': 153.44, 'volume': 36205900.0, 'unadjustedVolume': 36205900.0, 'change': 1.48, 'changePercent': 0.933, 'vwap': 160.06, 'label': 'August 08, 17', 'changeOverTime': 0.00933}"
731,AAPL,"{'date': '2017-08-07', 'open': 157.06, 'high': 158.92, 'low': 156.67, 'close': 158.81, 'adjClose': 152.22, 'volume': 21870300.0, 'unadjustedVolume': 21870300.0, 'change': 1.75, 'changePercent': 1.114, 'vwap': 158.13333, 'label': 'August 07, 17', 'changeOverTime': 0.01114}"
732,AAPL,"{'date': '2017-08-04', 'open': 156.07, 'high': 157.4, 'low': 155.69, 'close': 156.39, 'adjClose': 149.9, 'volume': 20559900.0, 'unadjustedVolume': 20559900.0, 'change': 0.32, 'changePercent': 0.205, 'vwap': 156.49333, 'label': 'August 04, 17', 'changeOverTime': 0.00205}"
733,AAPL,"{'date': '2017-08-03', 'open': 157.05, 'high': 157.21, 'low': 155.02, 'close': 155.57, 'adjClose': 149.11, 'volume': 27097300.0, 'unadjustedVolume': 27097300.0, 'change': -1.48, 'changePercent': -0.942, 'vwap': 155.93333, 'label': 'August 03, 17', 'changeOverTime': -0.00942}"
734,AAPL,"{'date': '2017-08-02', 'open': 159.28, 'high': 159.75, 'low': 156.16, 'close': 157.14, 'adjClose': 150.62, 'volume': 69936800.0, 'unadjustedVolume': 69936800.0, 'change': -2.14, 'changePercent': -1.344, 'vwap': 157.68333, 'label': 'August 02, 17', 'changeOverTime': -0.01344}"
735,AAPL,"{'date': '2017-08-01', 'open': 149.1, 'high': 150.22, 'low': 148.41, 'close': 150.05, 'adjClose': 143.82, 'volume': 35368600.0, 'unadjustedVolume': 35368600.0, 'change': 0.95, 'changePercent': 0.637, 'vwap': 149.56, 'label': 'August 01, 17', 'changeOverTime': 0.00637}"
736,AAPL,"{'date': '2017-07-31', 'open': 149.9, 'high': 150.33, 'low': 148.13, 'close': 148.73, 'adjClose': 142.56, 'volume': 19845900.0, 'unadjustedVolume': 19845900.0, 'change': -1.17, 'changePercent': -0.781, 'vwap': 149.06333, 'label': 'July 31, 17', 'changeOverTime': -0.00781}"
737,AAPL,"{'date': '2017-07-28', 'open': 149.89, 'high': 150.23, 'low': 149.19, 'close': 149.5, 'adjClose': 143.29, 'volume': 17213700.0, 'unadjustedVolume': 17213700.0, 'change': -0.39, 'changePercent': -0.26, 'vwap': 149.64, 'label': 'July 28, 17', 'changeOverTime': -0.0026}"
738,AAPL,"{'date': '2017-07-27', 'open': 153.75, 'high': 153.99, 'low': 147.3, 'close': 150.56, 'adjClose': 144.31, 'volume': 32476300.0, 'unadjustedVolume': 32476300.0, 'change': -3.19, 'changePercent': -2.075, 'vwap': 150.61667, 'label': 'July 27, 17', 'changeOverTime': -0.02075}"
739,AAPL,"{'date': '2017-07-26', 'open': 153.35, 'high': 153.93, 'low': 153.06, 'close': 153.46, 'adjClose': 147.09, 'volume': 15781000.0, 'unadjustedVolume': 15781000.0, 'change': 0.11, 'changePercent': 0.072, 'vwap': 153.48333, 'label': 'July 26, 17', 'changeOverTime': 0.00072}"
740,AAPL,"{'date': '2017-07-25', 'open': 151.8, 'high': 153.84, 'low': 151.8, 'close': 152.74, 'adjClose': 146.4, 'volume': 18853900.0, 'unadjustedVolume': 18853900.0, 'change': 0.94, 'changePercent': 0.619, 'vwap': 152.79333, 'label': 'July 25, 17', 'changeOverTime': 0.00619}"
741,AAPL,"{'date': '2017-07-24', 'open': 150.58, 'high': 152.44, 'low': 149.9, 'close': 152.09, 'adjClose': 145.78, 'volume': 21493200.0, 'unadjustedVolume': 21493200.0, 'change': 1.51, 'changePercent': 1.003, 'vwap': 151.47667, 'label': 'July 24, 17', 'changeOverTime': 0.01003}"
742,AAPL,"{'date': '2017-07-21', 'open': 149.99, 'high': 150.44, 'low': 148.88, 'close': 150.27, 'adjClose': 144.03, 'volume': 26252600.0, 'unadjustedVolume': 26252600.0, 'change': 0.28, 'changePercent': 0.187, 'vwap': 149.86333, 'label': 'July 21, 17', 'changeOverTime': 0.00187}"
743,AAPL,"{'date': '2017-07-20', 'open': 151.5, 'high': 151.74, 'low': 150.19, 'close': 150.34, 'adjClose': 144.1, 'volume': 17243700.0, 'unadjustedVolume': 17243700.0, 'change': -1.16, 'changePercent': -0.766, 'vwap': 150.75667, 'label': 'July 20, 17', 'changeOverTime': -0.00766}"
744,AAPL,"{'date': '2017-07-19', 'open': 150.48, 'high': 151.42, 'low': 149.95, 'close': 151.02, 'adjClose': 144.75, 'volume': 20923000.0, 'unadjustedVolume': 20923000.0, 'change': 0.54, 'changePercent': 0.359, 'vwap': 150.79667, 'label': 'July 19, 17', 'changeOverTime': 0.00359}"
745,AAPL,"{'date': '2017-07-18', 'open': 149.2, 'high': 150.13, 'low': 148.67, 'close': 150.08, 'adjClose': 143.85, 'volume': 17868800.0, 'unadjustedVolume': 17868800.0, 'change': 0.88, 'changePercent': 0.59, 'vwap': 149.62667, 'label': 'July 18, 17', 'changeOverTime': 0.0059}"
746,AAPL,"{'date': '2017-07-17', 'open': 148.82, 'high': 150.9, 'low': 148.57, 'close': 149.56, 'adjClose': 143.35, 'volume': 23793500.0, 'unadjustedVolume': 23793500.0, 'change': 0.74, 'changePercent': 0.497, 'vwap': 149.67667, 'label': 'July 17, 17', 'changeOverTime': 0.00497}"
747,AAPL,"{'date': '2017-07-14', 'open': 147.97, 'high': 149.33, 'low': 147.33, 'close': 149.04, 'adjClose': 142.85, 'volume': 20132100.0, 'unadjustedVolume': 20132100.0, 'change': 1.07, 'changePercent': 0.723, 'vwap': 148.56667, 'label': 'July 14, 17', 'changeOverTime': 0.00723}"
